timestep,human_0,human_1,human_2,human_3,human_4,human_5,human_6,human_7,human_8,human_9,human_10,human_11,human_12,human_13,human_14,human_15,human_16,human_17,human_18,human_19,human_20,human_21,human_22,human_23,human_24,human_25,human_26,human_27,human_28,human_29,human_30,human_31,human_32,human_33,human_34,human_35,human_36,human_37,human_38,human_39,human_40,human_41,human_42,human_43,human_44,obj_0,obj_1,obj_2,obj_3,obj_4,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,task_type
511,0.77547156015318,0.3116932654084902,0.3856680336024563,0.6644916376964682,0.32147326467749904,0.4953644221098372,0.24938820342610069,0.7158324925117618,0.4335225798456406,0.4631339353446252,0.964450114117521,0.29395593563744826,0.8326149062008423,0.017098103479107896,0.8194095404532361,0.5296014778949171,0.9595336259125564,0.6035062078501033,0.8707849160335449,0.9749936863992483,0.6846130062459113,0.29955315353784884,0.568469539401161,0.9717443853330534,0.747243960345603,0.5119678228216608,0.30686759610179903,0.155518931523684,0.11059681430656332,0.5027544962600827,0.9789191222648301,0.881018745563286,0.31754936783135224,0.7490026187641323,0.2001386969025707,0.7710456790978595,0.4596892512766606,0.8574064247962281,0.1318207173114475,0.7382475509034261,0.7524892677479421,0.8707765052949794,0.4466357065165343,0.7937320274816274,0.33478244625667686,0.31477944121547774,0.6273295913560589,0.22691431223035052,0.3843003970136111,0.933996546554686,54.97444155729121,36.31485810726258,128.90736404295572,64.86457598981647,136.34187540384764,115.54742127676865,pick
512,0.37640823591712125,0.8136670545707999,0.7711397796806642,0.6713362147835082,0.8615477564996153,0.07270597837644799,0.38055568660696437,0.5820075114763437,0.4439185326120507,0.0854037117361599,0.02633014677842238,0.9823178725042117,0.25243494120445154,0.8120077452347811,0.9556674990344309,0.7970499523466646,0.26105190404477496,0.9698367901765306,0.24523688924800024,0.8412499791605879,0.907234622335661,0.22265515127833646,0.7828231123699833,0.2742618817373831,0.5848299691329901,0.9763987950044087,0.7095549407096915,0.8761586145376818,0.2418860369195327,0.671883703389109,0.8763903903189791,0.47420532240454427,0.05545308314930153,0.9556400059269404,0.7788362309215199,0.7423285779679946,0.6437113592345952,0.9207073037572148,0.9468314743601163,0.14804144531641972,0.35385920286331785,0.6347743927216368,0.311389303238936,0.4727489478350839,0.39582570700345954,0.550825810144036,0.5108746958618992,0.32164362069482666,0.1620080186212004,0.3043419634647242,113.36996531168015,12.115854917697167,18.450467132654403,10.54205600220731,94.77297397862876,129.6170435933011,pick
513,0.0792129225599123,0.3225305858329529,0.2994138983343484,0.33759557606550783,0.6885415504212499,0.4394367314555234,0.4899175931989048,0.9137273486231033,0.4830772677972439,0.04854273618175631,0.17512054896694484,0.8045469229598429,0.8210439360095977,0.31228139308519254,0.7809173565810414,0.11722402181939195,0.5239448590092672,0.8175708078352317,0.7546107020436,0.6048739330726143,0.46485039105335746,0.07937914703263005,0.7990999066959054,0.28233215508558174,0.11570428578160585,0.7914474731255807,0.8108577252853058,0.10736518749504875,0.4013256119016497,0.0926559177664189,0.751018096141348,0.6382919779402807,0.7820081424672783,0.8890569101384113,0.4850440933336243,0.35525681302427536,0.38194303830912835,0.1585673461619591,0.1389273030155327,0.29184989648326476,0.7730537838662412,0.6950213484476269,0.5341620389385565,0.12004175968995057,0.9386044437133784,0.5983304114722717,0.32732199303344145,0.21744641994160718,0.5528126463517995,0.7441701185918153,173.82535973736964,18.166410805118506,120.96800430942208,93.62401916281631,78.88293740065043,1.971455696906832,sort
514,0.539856474167731,0.3726226910637015,0.5580146054857321,0.22021470719944158,0.8044492748599728,0.6890222203222731,0.839743934368613,0.7218277982137684,0.5505413023372824,0.20572339776284787,0.16929290704128108,0.8795265657577334,0.9823243873675758,0.8684566697796536,0.05748511869173234,0.09114586280649095,0.482754238570848,0.7400277637339522,0.18952148812198266,0.7064745656718247,0.7243059518467493,0.9940487356266782,0.49401878838892355,0.23339607608047064,0.6024526286069062,0.37434784917436037,0.16918818024256743,0.17626015141087237,0.5509920924241244,0.01612710366590664,0.6060225179227053,0.9349861337969674,0.7443702746728064,0.824757556674242,0.0488163190350982,0.5873885775390643,0.4188589970955974,0.613269520724836,0.7501515752394772,0.4296904525866577,0.5922636376756987,0.838071976962358,0.7002131247664244,0.9105666185648157,0.13134505457264933,0.9110430975665221,0.6350972399965267,0.37996365662761433,0.9431768624768806,0.08151140637416476,93.51305063362635,137.77527796776516,13.862771954198848,56.097363573801005,144.22113330858923,110.07155863995743,move
515,0.7693833171499052,0.9415963598024172,0.24188328704346396,0.051773129210219926,0.12636321934311934,0.8621956785398832,0.11627599221043539,0.7041348442058895,0.5167076450177686,0.41862680570339605,0.8350598812191914,0.884853659214984,0.4561075622827705,0.020615098949939625,0.07445848016893797,0.24617148580794812,0.9857484616903687,0.626276770105955,0.322998176980011,0.899015742576767,0.3492600512854813,0.3233204703358028,0.7222378339211587,0.6079903333895128,0.869117774314119,0.7768599955747982,0.8687961510074608,0.7594692440614049,0.6919293885324148,0.2740711365242662,0.928282898440459,0.3612390278390293,0.2265044889032869,0.7618146774498957,0.7906120194652158,0.5986381214618129,0.287418532205715,0.8233791439741499,0.4308759510815269,0.6254389771094852,0.09395876887612187,0.7355996862591538,0.7753809927370503,0.48325712039502433,0.7388541040075579,0.4266350415961906,0.5497534929476301,0.9270894818178176,0.6867161656646154,0.47336672460420304,6.962915948499933,14.329377566233646,62.34924564494411,130.11074082497996,98.55008163111565,155.1706504704886,move
516,0.500721123602033,0.9551174187578402,0.4848910987992193,0.5441213747817648,0.05401701390148872,0.23326934645790753,0.17397600974651917,0.450757703657926,0.16935381224792556,0.2045727576945695,0.16559924287859384,0.9951068442312028,0.6187499883489478,0.8123205261361648,0.0367336225529129,0.6294613953124666,0.18682175811917057,0.9548592086652221,0.9598579625743762,0.18504253387258063,0.18303813882748754,0.4790982912839741,0.4849371472939258,0.1477594766125574,0.5061505662893953,0.40795903369610764,0.7610988353498388,0.2556475178377031,0.40076204709581953,0.21551570043113377,0.11676489027248216,0.2876761288609895,0.9270056147803694,0.7852050332160279,0.03978846912435441,0.8649172274564355,0.7841241882400495,0.1935212388382933,0.41074698406944343,0.9814726578095362,0.009792141828512957,0.8048255198062328,0.48240196934754576,0.16454781895339443,0.8534541041336648,0.6867017184825942,0.30660540931865965,0.8077632517316903,0.2842134732188756,0.5834100154652697,67.02360895511585,165.46288762623686,71.00809148136452,100.83386941663765,87.27963863700099,32.25425703379442,sort
517,0.8924491554877014,0.9539709221387525,0.565388343453932,0.02959657211507105,0.8354637203916175,0.4966742333662192,0.33369522873741564,0.48163408022287724,0.7506064383235302,0.3340230243096599,0.8007638711344893,0.09415484820530118,0.5447604875164797,0.6365238687107844,0.9249451934147738,0.14555739289664849,0.8429149984785289,0.7233242412131353,0.5597149348182023,0.8984918513862259,0.024893795320376833,0.7356814671357886,0.7894124946601744,0.36322441443916564,0.30891457992623306,0.35116957148101025,0.6008486885717742,0.13151952396706112,0.027871929328540213,0.1376518225144493,0.6026607668362232,0.14697417175355332,0.8478862043899138,0.3614842881417032,0.09474237967628052,0.985285666243716,0.20344660116492042,0.8816724865850203,0.7671450037696763,0.9265998027748591,0.5316808168948935,0.5264898949819745,0.7210223017860458,0.7694836905347096,0.7972477869065294,0.9561289133397549,0.7222073017623578,0.14527465767617576,0.30586872898869844,0.4874627221134178,126.94937963336639,42.977506775115145,35.80376794801402,133.99487151284285,139.52066896501347,67.33734394493337,place
518,0.9105891069353441,0.3439173460739623,0.7895059832083449,0.8292203277525587,0.1621485393842763,0.47008756757068804,0.35482713404426947,0.41373439029563663,0.6378554175386115,0.29522465949005217,0.5438803937237142,0.005898961846903639,0.43832116323377246,0.19911230304655214,0.9983271382765445,0.1448056661579188,0.690305941163217,0.1997217103566915,0.3682956703600071,0.7095404992267937,0.7212555770823232,0.07546669668776251,0.8451022867343553,0.8006976790657757,0.4543523151551643,0.9618651292609146,0.38518229219252154,0.4644475850429083,0.419114148744967,0.9057409711031716,0.1330983910206387,0.17792322137022853,0.29480286475941486,0.8042991907495013,0.5711843001659768,0.41210788552765476,0.06160067556873228,0.5231332002542834,0.9671491567249769,0.14580882412319063,0.1155082294070261,0.235102094731925,0.38903327113480546,0.6688372568002936,0.7761192854647246,0.5450999577710023,0.4201891719565677,0.11275780315082251,0.6062838558786181,0.2829534895151391,54.642343647686545,126.93526041851581,74.58586010019934,69.62788700072309,130.8946357525397,19.73614262459623,sort
519,0.9842757592834755,0.6308373904283414,0.9240568036279114,0.04683554951051272,0.6182082346387886,0.5019562727906705,0.04568499796466052,0.3210551591012859,0.158789501839409,0.6653304958941499,0.5865431357114479,0.7519204505499305,0.5924012043404563,0.8332805719606234,0.7371011412352125,0.09005569736595731,0.9808718796146844,0.07596304673694976,0.4481799720279174,0.4395261212773418,0.6813558064007356,0.10909394819161933,0.07197416861393313,0.4741196916749386,0.14616784964203078,0.7145671488763261,0.2549788725893698,0.9313416039994954,0.3238951802124127,0.01955172459293586,0.5595001017721289,0.9757211268887251,0.35114078781520974,0.9583370129075891,0.7565899697055429,0.8969453744416516,0.9994224701462746,0.7135456090771215,0.4977722518341938,0.2586194042765041,0.3399913327768489,0.43483139362934287,0.5717209420292668,0.6322545760180992,0.14011663705508548,0.6796213517417913,0.8472119275019762,0.19571828002706249,0.026149028715546474,0.7297691718790782,133.67451751960007,110.25305684335304,30.21838810991423,168.7929499270014,131.63828732067984,121.04229101121413,move
520,0.8746449815340134,0.6371048225216112,0.9983532807355989,0.7119518952585984,0.8047856851418841,0.8961855524416621,0.5629846394086008,0.38029425518779036,0.73435689299237,0.8411552225034106,0.9066995994237048,0.9908161514516688,0.12824886780308642,0.7572810843368625,0.4026980694441096,0.5183915485601246,0.6524647568343999,0.9868983907078561,0.9235412143067778,0.540885762236651,0.14707407871997547,0.8262750706376016,0.34673811360220563,0.8734989604425495,0.9452235839365942,0.273538234703011,0.0866634314595377,0.6122511947679369,0.521433884452738,0.4287123939071068,0.36071290851432813,0.8940439882931073,0.011887047276119556,0.06960076972034768,0.5693747226976584,0.1878180028730012,0.28009471187460777,0.9763741901166303,0.31971816805385933,0.831186590119313,0.36590180147264895,0.14842198869582024,0.7763586687070446,0.018703240345063654,0.032162424777849585,0.8346345872531012,0.003956209732054572,0.16923530157611277,0.9649553972119111,0.2862110544361476,160.6771790030567,66.45697684984397,119.51100612591328,21.271329974376805,68.04183558904836,126.2509654644203,pick
521,0.013598822712358793,0.03816848470447243,0.7441994081452478,0.7534069417647299,0.16451744405739965,0.6926925035474283,0.6987420900547653,0.5173472997450902,0.6213606586489807,0.37718247381251335,0.5880479364462387,0.9685463665550119,0.041234538399613774,0.8329027108322808,0.8450987228166805,0.4132166118470989,0.6301126369382165,0.35885853811743895,0.39376800411769597,0.37304735492017727,0.8969282009370215,0.17422839077273122,0.2104068463499097,0.3187991168972314,0.6097033258457293,0.8284424740049866,0.9496643154446625,0.8386593515664122,0.8993873377676244,0.6488873025165779,0.1519619545532923,0.4111490949710519,0.6200914404024058,0.9455083608463679,0.958801957286046,0.520511274336067,0.3340089164135971,0.7813383444629309,0.6370062025400558,0.5826904635649495,0.10032778519729346,0.5819358529840823,0.8692828784952524,0.22506586027318798,0.8886337128391507,0.3862350812857557,0.611329333780517,0.7231867685285034,0.4914893921069443,0.7534692871340279,15.834454544586684,118.90129257862745,143.94457090999865,165.1870923576459,139.66733532828545,174.73623057543688,sort
522,0.9629316423821599,0.09541853381509491,0.7378453282218442,0.808652264771456,0.8809114881508475,0.36310893541114986,0.063043329175824,0.5774531330794299,0.2702088245163482,0.11723143881004294,0.8118676347656459,0.4135413917289611,0.06975584955646552,0.06627598063831774,0.053426764653293324,0.6931067731833511,0.5738839631279653,0.2527717993502453,0.3608743593128172,0.04402572242469349,0.9222940870418128,0.20492311917175698,0.166987953497302,0.8878712608978958,0.5750613938590091,0.801631149515396,0.6364836516133509,0.9998887702980278,0.8255565035554034,0.036354308072258146,0.4926814419478627,0.39276273476887946,0.895786273706673,0.6902910404122122,0.7927593355154923,0.6032769475659757,0.9869675363225353,0.43823029124594104,0.776791578247943,0.6526658199569457,0.8659282225473133,0.43445089169559525,0.5657546533991047,0.36146832760837455,0.08046006332185507,0.018210630038827613,0.17060089978133708,0.970908782354218,0.8049404262393819,0.9237556047674662,146.46563772378425,170.37945339221565,56.79910706114269,69.99864363426995,109.7179982926752,55.546605869725774,sort
523,0.9867385548967191,0.5987944670800277,0.7246368316286457,0.9559291607368321,0.37601831040806555,0.048601281232579674,0.7828117116820823,0.4615749206502914,0.6407045666710747,0.08031269965357224,0.33662918548311327,0.406749629211706,0.8882895868470646,0.9323034212160765,0.19921735348475678,0.6458161260281006,0.1598440657812502,0.4420654322053006,0.632223035114764,0.8145806526816443,0.9703538695781202,0.7270033200045503,0.5299818757046498,0.9525682735981299,0.15337127002824413,0.6562880436535959,0.1590756786854084,0.5386014825470591,0.44125530443890715,0.6201165854800261,0.9234042620438764,0.8986722808764315,0.18465890310030164,0.43523166382079137,0.5270443063708043,0.12133954867864993,0.2570056223403019,0.3530285839849392,0.659062168676706,0.13729622636585703,0.9107564425167257,0.8264325996936127,0.8597083454819554,0.26898043730326693,0.2557422024634143,0.7995120028910261,0.9269275958532899,0.4283189149552984,0.8298307145601564,0.3100948031232458,135.47895100759496,165.57884379116433,93.05194596155259,124.15324450781358,17.673832006754665,25.829424508476556,place
524,0.7979243451242413,0.7760429638103408,0.8952347046917549,0.6933455436311484,0.16410707736319552,0.09487428981239632,0.27123762326609435,0.07793919652989856,0.8573369761658634,0.7301535221738351,0.3367858303104775,0.2486330654275899,0.3666942868817966,0.12424245798008215,0.2968140769340978,0.6688523731784227,0.27381559698994196,0.6121367078853102,0.9371933452335479,0.2439291667479725,0.3899155949629589,0.5898344473833562,0.7603945867084808,0.5941550385672705,0.2903251389481952,0.5203055818045456,0.5102675883178059,0.6470550689452542,0.8232711122296644,0.29480334516646267,0.040031292952656505,0.7128068525268637,0.5396758280924178,0.46062464860869046,0.17267517298597224,0.08202871927848387,0.8555675709887179,0.3164382930365688,0.153812952173759,0.6208168420625374,0.5130533477142819,0.9104326890033209,0.06648330941581404,0.5570031308441208,0.47794101855281623,0.22984129307152334,0.9195491962788372,0.1929690072896607,0.9991202524924464,0.12397786223583207,82.00935375034376,56.60188674705838,48.8794883209916,123.9044364983445,114.59260305174264,167.0538278317448,pick
525,0.8851238888027149,0.9843402959319671,0.890420013698023,0.14673956059900328,0.12186981720270551,0.28637542416702133,0.8519236962588747,0.5404426526482072,0.9722765134988286,0.30886027927585136,0.3380257933556545,0.7826834631997484,0.7345440167056954,0.5817492780581058,0.4705296714538967,0.5952937355079243,0.5158592389856349,0.024321693666943256,0.6674733711884199,0.8275979967624406,0.44007099558661034,0.32088803232510676,0.19416073807171164,0.29617103652950094,0.6235549787611289,0.14761693997713643,0.6484774852806648,0.43617579014425445,0.9645228425388284,0.9907055903099538,0.9099244093516021,0.2881488061092684,0.3706066092630298,0.29654833275261805,0.9910653078482886,0.33707487081934806,0.6649914825117732,0.91375755482604,0.5480446577008385,0.10424433180241,0.09120871260249097,0.26206945940472226,0.3247122471713414,0.6890596273498713,0.42689312463978557,0.0016024380527728255,0.17847039025807343,0.9259624110571706,0.9969132759736063,0.5058227165646973,97.48213678143767,20.844237367966766,59.38590678839808,83.00462745494289,16.405345513996114,98.81412619876978,pick
526,0.7717785583211376,0.3666499243875059,0.8182193406931383,0.0877948161360338,0.6790448461190705,0.16354847300118436,0.9413472176525426,0.6081724664379891,0.9688043180517739,0.4657443488572488,0.4922805534748219,0.4113649481386885,0.055417776451076484,0.5654765139720473,0.11343946196431298,0.3919322617575558,0.27894156875996323,0.9607094573641833,0.7990041697108535,0.9249537996655233,0.39156277583097143,0.994290559310414,0.015198551319219322,0.2699935330001989,0.04141574561900696,0.37107354322974084,0.010513820429611687,0.9909306049301645,0.15589193738245466,0.015732859010716305,0.5689839975569353,0.6917390899979845,0.3732529083615621,0.08039911632619234,0.5152949858789923,0.3779528557736762,0.35900710371007216,0.9623172601865485,0.5274016070047196,0.022023025722302747,0.5970416081790925,0.3028912300417933,0.3633863865632685,0.8061813504394736,0.4039132719903855,0.004658777464723429,0.6941275769668254,0.7449352282882027,0.4774186570709048,0.8347066498797536,160.25334479347288,171.7608169365674,123.06912437089032,8.618661380596054,78.24168758421202,143.08925446948544,pick
527,0.3117199074211887,0.24900899770405183,0.6907773794248778,0.2774680959595681,0.5380081543593477,0.7875822028923909,0.6107395367545422,0.3578894492158897,0.8139379396154244,0.39362430221537736,0.738077064618901,0.007924311950227025,0.19078770870644546,0.636525174548901,0.2894717627160872,0.05530739130405937,0.9739462019529302,0.5545489353772239,0.543872062892575,0.25712710845785114,0.4100259904867395,0.7162559936183077,0.9777803303368763,0.4251648595647096,0.7812318235578899,0.3487634449720832,0.8405451099055558,0.23110519119020034,0.6565689633567611,0.6492041086163509,0.17312354060009294,0.8034166105113772,0.6386641866464529,0.21233108960914138,0.140694193718516,0.8253047716466393,0.084087823525554,0.81750335122985,0.54479591941135,0.16758776744002857,0.9230800446079782,0.43640678176809977,0.22543741525029415,0.8910379082978487,0.9695200623854573,0.9477408330277963,0.6355860675369324,0.4363161681249297,0.36228119114896107,0.7781548279190789,86.70298988537978,177.32862389046724,0.2319950177309238,99.72334311772124,85.20155001690162,75.45866859755292,pick
528,0.43484356195153817,0.8889623855804145,0.11854783033135852,0.30078632917101344,0.951677903893915,0.5970055521564127,0.035257928884259826,0.8834454473582172,0.28446188130319927,0.32687444477627625,0.42336260207415466,0.2759610228274486,0.05755148042613489,0.5485419065226641,0.547753601500336,0.9715751228785275,0.24563100425109596,0.13444717966511155,0.8921631907198814,0.7806195830029383,0.38703711697433696,0.09238892592623593,0.212874424181012,0.3812876208439572,0.47107290326430673,0.19208636920765376,0.9166286015490741,0.43351968348721215,0.03894349836606237,0.44635670566436003,0.22356170297796152,0.6963268640505136,0.13788072530208062,0.17517084240166636,0.24246134917251128,0.09225323126712337,0.8037462130564882,0.26514998500518594,0.46801549439330636,0.5853597274833872,0.12150734624538084,0.09895494755113576,0.3650529179057094,0.14610832554575837,0.7509363713508332,0.31396245296973124,0.5993821179312914,0.8498008349403409,0.761027607630202,0.2456044626748244,17.810877312137606,72.85383889138998,24.737150106100856,92.0566941232714,74.81196843767123,11.982780261956265,move
529,0.3409659199091206,0.8251295701658304,0.04010004045149318,0.8828697514564404,0.5814103062707399,0.22035034129559006,0.7741061151048259,0.3628846763014093,0.2847333654922367,0.3617562939629755,0.5074426016827018,0.473568729006848,0.11293182299224391,0.5742764737244113,0.644485432369211,0.7968075565491737,0.3083924107413686,0.696883725114134,0.35959605412298057,0.09438857695214675,0.7628411696091865,0.7437638202839155,0.2535046413210019,0.11051963183651714,0.48845744942152247,0.38649590787414256,0.47434667726383994,0.3034882242143092,0.7420673681279902,0.44600687147885154,0.9790252602384991,0.968832270957192,0.7660716825534382,0.27771258137150223,0.10880672204843123,0.4135226831405905,0.9755520638720973,0.9141278032494069,0.013497100578315657,0.4448595460363316,0.3014762345608365,0.5301880177257119,0.20423089506880265,0.20114808200738954,0.6132899522673985,0.945847409455664,0.03920279300328822,0.6751029870314711,0.2513300979779274,0.5117025580179513,179.75411508703948,80.9313414046049,30.699637111109645,15.757695995457278,3.614521582225665,11.133435204800271,move
530,0.5625662284473245,0.6107419329925979,0.6957658128647797,0.41485621366045344,0.6048749610591606,0.2867035248117553,0.6026951315664515,0.7088234620267528,0.9441773713949594,0.336038781712659,0.8180797190250536,0.5667181539724713,0.7960042146834182,0.823012083897383,0.27031368916513177,0.662471227728728,0.5750590615376052,0.2616749694455799,0.33629384409481533,0.5724323056309124,0.4437535939815682,0.7692170158993709,0.5981579632584396,0.0002284087754714781,0.2418658941775398,0.5420168421933551,0.7913334214271593,0.9515012337391546,0.3144962240454673,0.2994951478306658,0.009021148703146853,0.7936551132858058,0.0926001293933908,0.8150702810484546,0.4423961914274688,0.3919172201430976,0.8993868379278677,0.3786527827234344,0.9233824242809826,0.014151778418060368,0.31088101418615,0.9706453913878862,0.2490403463581815,0.07599742440065771,0.3118762988053395,0.5375392229560652,0.6310707320641833,0.5873415795122551,0.8743459344680291,0.8005811534240294,137.84973928312533,62.08372408358254,0.08925068541510983,102.17324348281338,165.28848288934606,179.35748935573267,pick
531,0.6537226808121557,0.5637355789120049,0.37275466512287914,0.7127288112588052,0.5818116285895969,0.7968891048233051,0.9331945043280825,0.6623971022177326,0.6212530313074299,0.3681640633908537,0.684754823577736,0.668608528753653,0.21813215586387258,0.6151486140614014,0.5484019597396051,0.24146750818137253,0.6138066263395741,0.02369035329289204,0.5153094438751472,0.2979938795339879,0.9014004040994175,0.05047766191208003,0.44426087399372705,0.049486002378720584,0.8596353151108922,0.365637150696388,0.5298572296486656,0.6490767318315968,0.5420771121212723,0.9626097970684834,0.9923915956273575,0.7900525415997236,0.6469237721957404,0.4605198429173645,0.7546634827377063,0.8691950637743644,0.9935178834469144,0.4692184764833751,0.32647112119070076,0.9925639006064411,0.5192558597607536,0.6876572249240603,0.23129583380616114,0.014539034428480702,0.8388187395882366,0.7333886169596106,0.23621169809236064,0.359275457786722,0.13920461609754275,0.47616739779960116,18.45370349853831,157.34671338257817,17.026613435398147,144.92619124616274,5.799707271339855,42.36684447207356,sort
532,0.5977752346411669,0.2956400619223388,0.7915277326636524,0.3068987959001863,0.6315168867467627,0.29306698882716997,0.7558545323409718,0.1885580130221477,0.06990315057727015,0.7700415195195291,0.7535085127727468,0.7064999983544098,0.9490349942202276,0.40845915115419007,0.40349357168959854,0.6839341715303472,0.6151908897634872,0.6948561914523055,0.04068590881562173,0.7994097836388632,0.6604929103425692,0.7509891349681694,0.5816208783474451,0.37560820136911,0.02644146055574803,0.5073305190537551,0.6217643786734145,0.23442742747545942,0.6745548989490167,0.3616613988663786,0.6072577373428047,0.40720765787863034,0.8714060120253587,0.6226881495161388,0.2209562284632276,0.6531415373882773,0.0022883170343264148,0.18975993737791874,0.313567659200207,0.3682805726544037,0.39333556018891935,0.2162718686911448,0.1577841134903809,0.346027253278678,0.6418115130494684,0.624092691966827,0.10030253983295867,0.4347112438412527,0.05924456199575445,0.19424821681497806,46.90923842122588,125.16156074807726,19.286992133400883,179.81387577951455,14.668385995873873,155.67926661514832,pick
533,0.7959255841002345,0.8360378612262818,0.8987586679198107,0.8065098508539112,0.5000002784836814,0.47215110227633394,0.2211489975012506,0.7919838520525451,0.512180543109612,0.619171178310643,0.020307596512061266,0.39811449939913546,0.8552751614745093,0.08886811435551922,0.6544389467451032,0.4986348465512752,0.9281604492953892,0.17679093128227164,0.6696036088433042,0.6599135205209293,0.44730906719570485,0.12273339812073192,0.511806404550555,0.36216626608383107,0.1133504686241319,0.3542671008403252,0.7949851554150468,0.37133932641456713,0.42082381901497956,0.8311436503839229,0.4904115449669608,0.23614608272111115,0.9152963211749723,0.4228236754907,0.40701114244264935,0.5194967043330797,0.9747145753777411,0.4298477920031265,0.1463098111111476,0.22518732175120837,0.011930157668845087,0.31066928883224754,0.3400470090208577,0.6092078353117625,0.2947538527884067,0.6581896958556046,0.24260981019441885,0.7939518623057186,0.08067111314569386,0.8946412602964863,73.89157962048525,60.41929217354038,154.99037556928383,115.6165056828969,84.00735835568707,107.60082664911435,sort
534,0.6795967819313725,0.42547792760128433,0.2575688530331923,0.0717056862638572,0.4496801864287121,0.8540323190059826,0.2426802888960985,0.7068938408222607,0.9647773249672973,0.010340234886874855,0.14795875634969535,0.8321325442229819,0.30594154365345594,0.14661589586057733,0.3524317942226938,0.6077308247432159,0.2921143130692938,0.7443640287929395,0.5948565467109637,0.7429948355293606,0.2850068739552847,0.05599022625716421,0.4461634343722143,0.9295291512445362,0.8382670210230306,0.5564419763086029,0.4030641161894103,0.4557910698089024,0.4738939828012947,0.33995089222253594,0.041959011110620614,0.8914977426088333,0.012252047633803498,0.4540627813529198,0.5677770994157506,0.6958977920050208,0.9391448843736748,0.9981399719753071,0.2002140116483918,0.538437155480366,0.08833968647621637,0.7151870922280832,0.34931835120683186,0.7033319372124176,0.4863207070047665,0.41766071597552823,0.6318645808526603,0.08430783340594328,0.31597964350286156,0.9840112841277425,88.4945216425121,65.47340792174232,8.536911224370805,59.25603889828426,116.68203757510113,109.8541372918758,pick
535,0.7146067324354544,0.13508647068370827,0.7888960031421091,0.12385135654093404,0.9720250168787626,0.4520487471301581,0.12673668487942458,0.8793596653793898,0.6070524240896569,0.3459800978910481,0.29805729989597585,0.6815349488288697,0.6288502631697694,0.7111988501170158,0.36932247285667574,0.521467979459251,0.9225491076404112,0.522432771703161,0.5739781168719983,0.10602135013032943,0.15773893506388792,0.6209994229017876,0.938672361712701,0.6576276668461374,0.8517045363553051,0.7046627132638897,0.31514515320313174,0.47076539596480604,0.26032136468430833,0.2075960599049843,0.6101387071321043,0.9651870246621949,0.27008932923183493,0.5838931329130346,0.9314915423920961,0.8525533558148415,0.7056694122269416,0.6937214306020881,0.03081664751887414,0.03886861100706751,0.11445535748950353,0.9740394525970159,0.2353204191371343,0.09650109718720601,0.13883047191610098,0.6861159911214874,0.8615078268877435,0.2747591545690301,0.49098432313270135,0.37228919108598013,121.39915839185824,168.97615456300872,94.98647038101109,156.83587750768766,61.75630974583754,117.19307210906787,sort
536,0.2756845475602979,0.8077507071008353,0.3713744131119481,0.48911404340502884,0.6111742369985093,0.442912617724331,0.7889103379269587,0.439306592858704,0.8124914694843673,0.21199382086776297,0.6032038948133209,0.2638832014651724,0.2942570641910456,0.20517621850898882,0.4941714644798566,0.10628945120825384,0.7622471331023527,0.5914167403823644,0.9814026010696676,0.6227484949443199,0.9881498229925019,0.21694612038582173,0.47922422028005174,0.11808726421953042,0.20957367421749507,0.4166465648758405,0.34451008554680895,0.07985445779904077,0.3105415439162278,0.15243406162107032,0.11676539068752101,0.44469224301727706,0.6567443281253448,0.07508344841031223,0.2055331022704867,0.3435477294411752,0.08171298211206157,0.9102138149793156,0.23298836264402778,0.27683245507019283,0.4294416757695996,0.39492654552290407,0.8009026154247723,0.09278647703564202,0.6590102162218182,0.45209348650387404,0.19820088371484212,0.23802866797433186,0.9027092352366314,0.22633201274509263,135.87209379201767,122.95874280531227,58.02877346203845,52.03963428511664,126.23056690719633,87.09801639164148,sort
537,0.15931638737493314,0.8376597029914775,0.9031634516760964,0.15205622563749133,0.09818035552894122,0.5100047636363391,0.3465651573951809,0.9179550000449624,0.5940043240669101,0.37303560789108636,0.14075440632918323,0.28207536738164085,0.4154884745416857,0.016794704011602546,0.4314387933613716,0.7305933668017166,0.03729764757150322,0.04356257517155826,0.1209118526191485,0.40098391314594095,0.03538072617414367,0.10959433568004495,0.3767795391434101,0.8296250565017244,0.70024520787034,0.34618996176576455,0.7645257689729151,0.4048128035645726,0.4230472409364182,0.568651507893416,0.2541319876335538,0.37619054867039203,0.3888971090892178,0.8071541968312012,0.857156166442609,0.7522297212336646,0.24930057670187533,0.6489365665651152,0.6300791202087345,0.022444334378875386,0.7387799878444297,0.14578296897600507,0.49641575822593487,0.7987341548466156,0.5326686868230139,0.28124496110656205,0.6255272354988192,0.11025053225519854,0.5954328450056792,0.13102434423492193,140.84981711437624,59.797612418923705,72.34380052378326,115.05636885431157,112.5307572828379,107.0718633642034,move
